alpha3,region,subRegion,country,year,cgdpo,ctfp,rtfpna,rgdpna,rgdpo,pop,rgdpnaPerCapita,rgdpoPerCapita,growth_rgdpnaPerCapita,growth_rgdpoPerCapita,growth_rtfpna,numComplete,numObs,noIncomplete,isLAC,growth_rgdpnaPerCapita_demeaned,growth_rgdpoPerCapita_demeaned,growth_rtfpna_demeaned
BOL,Americas,Latin America and the Caribbean,Bolivia (Plurinational State of),2000,24203.572265625,0.378704786300659,0.992102921009064,35008.48828125,24770.169921875,8.33951187133789,4197.90616301787,2970.21819790289,0.0144872495071988,0.0138754000925589,-0.0180161238483345,12,12,1,1,0.00395101954819108,-0.00735923883382431,-0.0134153984982843
BOL,Americas,Latin America and the Caribbean,Bolivia (Plurinational State of),2005,32310.255859375,0.393814444541931,0.976856291294098,40761.6328125,32450.138671875,9.12540912628174,4466.82797981123,3556.02014362475,0.012495963000676,0.0366572075999205,-0.0030926685205992,12,12,1,1,0.00195973304166828,0.0154225686735373,0.00150805682945098
BOL,Americas,Latin America and the Caribbean,Bolivia (Plurinational State of),2010,47581.78125,0.460626095533371,1.00332152843475,51027.12890625,47673.11328125,9.91824245452881,5144.7753107659,4806.60898337707,0.0286637530900287,0.0621232514043344,0.0053606680209588,12,12,1,1,0.0181275231310209,0.0408886124779511,0.00996139337100898
BOL,Americas,Latin America and the Caribbean,Bolivia (Plurinational State of),2015,60915.6328125,0.44060206413269,1.06414747238159,66645.6171875,59346.69140625,10.7247047424316,6214.21463696065,5533.6433805444,0.0384939419523853,0.0285714718716825,0.0118411496207025,12,12,1,1,0.0279577119933776,0.00733683294529927,0.0164418749707527
BRA,Americas,Latin America and the Caribbean,Brazil,1960,146141.359375,0.493525117635727,0.800869643688202,285361.59375,151010.65625,71.4269409179688,3995.15351046221,2114.19744859899,,,,12,12,1,1,,,
BRA,Americas,Latin America and the Caribbean,Brazil,1965,213451.515625,0.548336088657379,0.926635324954987,406059.1875,220021.21875,82.7824554443359,4905.1358203918,2657.82426444146,0.041893942727403,0.0468299599423889,0.0296020627217581,12,12,1,1,0.0176734810634098,0.0110090390372515,0.0272026076640751
BRA,Americas,Latin America and the Caribbean,Brazil,1970,314746.53125,0.626700818538666,1.04081475734711,585890.125,321682.59375,95.326789855957,6146.12246867125,3374.52456162718,0.0461405456155932,0.0489076824760002,0.0235119504349262,12,12,1,1,0.0219200839516001,0.0130867615708627,0.0211124953772431
BRA,Americas,Latin America and the Caribbean,Brazil,1975,508373.625,0.73735636472702,1.18681216239929,946589.4375,522146.625,107.612098693848,8796.3105356119,4852.1182221851,0.0743353563808051,0.0753349371939145,0.0266010624817481,12,12,1,1,0.050114894716812,0.039514016288777,0.0242016074240651
BRA,Americas,Latin America and the Caribbean,Brazil,1980,626350.9375,0.733745932579041,1.30277919769287,1340587,646020,121.159759521484,11064.6224893033,5331.96832472621,0.0469530576921087,0.0190400136652653,0.0188207121801658,12,12,1,1,0.0227325960281155,-0.0167809072398722,0.0164212571224827
BRA,Americas,Latin America and the Caribbean,Brazil,1985,711025,0.618670880794525,1.11478018760681,1428122.125,731457.125,135.676284790039,10525.9524699548,5391.19364988465,-0.009932143999555,0.00221171325391656,-0.0306877858074303,12,12,1,1,-0.0341526056635482,-0.0336092076512209,-0.0330872408651133
BRA,Americas,Latin America and the Caribbean,Brazil,1990,840069.375,0.544781625270844,1.04145705699921,1567239.125,867731.5,149.352142333984,10493.5831552741,5809.97022499725,-0.000615796150109316,0.0150742127762231,-0.0135151382647974,12,12,1,1,-0.0248362578141025,-0.0207467081289143,-0.0159145933224805
BRA,Americas,Latin America and the Caribbean,Brazil,1995,1326032.25,0.683171689510346,1.06247568130493,1814168.625,1374313.5,162.296615600586,11178.1050904025,8467.91225383407,0.0127188087038574,0.0782525365507278,0.0040041923176275,12,12,1,1,-0.0115016529601357,0.0424316156455904,0.00160473725994446
BRA,Americas,Latin America and the Caribbean,Brazil,2000,1470239,0.596966862678528,0.994891464710236,2004012.625,1502304.625,175.287582397461,11432.7130170347,8570.51369214253,0.00451452924441509,0.00241163942002287,-0.0130586584490459,12,12,1,1,-0.0197059324195781,-0.0334092814851146,-0.0154581135067289
BRA,Americas,Latin America and the Caribbean,Brazil,2005,1631877.75,0.526514887809753,0.962982058525085,2298187.5,1638427.125,186.917358398438,12295.2063933042,8765.51615665084,0.0146524404651507,0.00450968485341985,-0.00649856632974544,12,12,1,1,-0.00956802119884247,-0.0313112360517176,-0.00889802138742848
BRA,Americas,Latin America and the Caribbean,Brazil,2010,2663676.25,0.551644682884216,1.00551545619965,2860266.75,2664909.25,196.796264648438,14534.1516268597,13541.4625616023,0.034024365871824,0.0908815980613586,0.00868162862288147,12,12,1,1,0.00980390420783085,0.0550606771562212,0.00628217356519843
BRA,Americas,Latin America and the Caribbean,Brazil,2015,2953204.75,0.493187516927719,0.903967022895813,3019618.25,2939667,205.962112426758,14661.0374812203,14272.8532221934,0.00173997175243179,0.0105761517632743,-0.0210674542735747,12,12,1,1,-0.0224804899115614,-0.0252447691418632,-0.0234669093312577
CAN,Americas,Northern America,Canada,1960,241759.5625,0.918161332607269,0.768134415149689,280574.15625,240725.125,18.0171203613281,15572.6415000381,13360.9100773224,,,,12,12,1,0,,,
CAN,Americas,Northern America,Canada,1965,322683.625,1.02158808708191,0.862495005130768,367922.6875,319693.34375,19.7967987060547,18584.9587583812,16148.7394248356,0.036000257102351,0.0386291736334108,0.0234435022265018,12,12,1,0,0.016943966496259,0.0174107667944547,0.0181148654914751
CAN,Americas,Northern America,Canada,1970,407699.96875,1.07376718521118,0.956681549549103,459241.65625,400152.125,21.4527378082275,21407.1350871529,18652.7299488336,0.0286778525958493,0.0292497143953594,0.0209445659701009,12,12,1,0,0.00962156198975732,0.0080313075564033,0.0156159292350741
CAN,Americas,Northern America,Canada,1975,507178.75,1.02493727207184,0.947643756866455,569403.875,497500.46875,23.1562099456787,24589.6835594315,21484.5378374556,0.0281083302960221,0.0286715356373632,-0.00189658505531698,12,12,1,0,0.00905203968993011,0.00745312879840715,-0.00722522179034371
CAN,Americas,Northern America,Canada,1980,610898.8125,0.985045552253723,0.946215450763702,683199.875,604152.125,24.5374221801758,27843.1805094819,24621.6623964723,0.0251636073508355,0.0276335420997924,-0.000301625580211851,12,12,1,0,0.00610731674474345,0.00641513526083631,-0.00563026231523859
CAN,Americas,Northern America,Canada,1985,708505.0625,0.962330400943756,0.985550582408905,779106.375,693214.1875,25.8739490509033,30111.6143294253,26791.9746667275,0.0157879094406976,0.0170386800794544,0.0081793011095801,12,12,1,0,-0.00326838116539437,-0.00417972675950168,0.00285066437455336
CAN,Americas,Northern America,Canada,1990,832532.625,0.938232779502869,0.956142246723175,886729.8125,830794.5625,27.6926803588867,32020.3678736878,30000.5110279401,0.0123681083795564,0.0228802323293189,-0.00604043403735555,12,12,1,0,-0.00668818222653562,0.00166182549036281,-0.0113690707723823
CAN,Americas,Northern America,Canada,1995,914153.9375,0.902089893817902,0.978939533233643,964327.0625,919281.1875,29.3300724029541,32878.4412548151,31342.6156904887,0.00530300453480281,0.00879127412886049,0.0047237581726125,12,12,1,0,-0.0137532860712892,-0.0124271327100956,-0.000604878562414232
CAN,Americas,Northern America,Canada,2000,1158519.375,0.932624220848083,1.01114428043365,1174121.125,1134444.125,30.7357730865479,38200.4747918275,36909.5685931034,0.0304608780011082,0.0332388950353855,0.00649460762020881,12,12,1,0,0.0114045873950162,0.0120204881964294,0.00116597088518208
CAN,Americas,Northern America,Canada,2005,1338925.75,0.935834288597107,1.01302695274353,1333086,1336711.875,32.2879791259766,41287.3780300327,41399.67601517,0.0156631799361979,0.0232260652817946,0.00037210747361649,12,12,1,0,-0.00339311066989408,0.00200765844283851,-0.00495652926141024
CAN,Americas,Northern America,Canada,2010,1380012.125,0.828963041305542,0.984817385673523,1410851.875,1375939.25,34.1686668395996,41290.8083778352,40269.0352672865,1.66163799597552e-05,-0.00552274070773096,-0.00563245431812109,12,12,1,0,-0.0190396742261322,-0.0267411475466871,-0.0109610910531478
CAN,Americas,Northern America,Canada,2015,1560272.875,0.832682311534882,1.02651524543762,1576160.25,1518240,35.9497108459473,43843.4750352849,42232.3285576901,0.0120694526496314,0.00956610331550833,0.00832826050367896,12,12,1,0,-0.00698683795646056,-0.0116523035234478,0.00299962376865223
CHE,Europe,Western Europe,Switzerland,1960,114347.40625,0.874385833740234,0.805115461349487,155562.1875,106023.6015625,5.27845811843872,29471.1417632717,20086.0931703025,,,,12,12,1,0,,,
CHE,Europe,Western Europe,Switzerland,1965,148230.625,0.890361785888672,0.859042108058929,200735.515625,136785.921875,5.8504056930542,34311.3838863038,23380.5874415507,0.0308803339138977,0.0308417253675282,0.0130508775672051,12,12,1,0,0.0173913904657724,0.00980299848392682,0.00904981647425229
CHE,Europe,Western Europe,Switzerland,1970,184773.953125,0.930692076683044,0.933944284915924,246725.21875,168938.3125,6.16935777664185,39992.042556543,27383.4519923009,0.0311149179990573,0.0321113530734689,0.0168603263408487,12,12,1,0,0.017625974550932,0.0110726261898676,0.0128592652478958
CHE,Europe,Western Europe,Switzerland,1975,188539.90625,0.903252482414246,0.917096257209778,256875.609375,172778.421875,6.35618495941162,40413.4887539173,27182.7240677077,0.00209882165960007,-0.00147037036832054,-0.0036342496475712,12,12,1,0,-0.0113901217885252,-0.0225090972519219,-0.00763531074052404
CHE,Europe,Western Europe,Switzerland,1980,204261.390625,0.9698246717453,0.964612782001495,279271.78125,191792.234375,6.30360984802246,44303.4686446548,30425.7780857374,0.0185498222153966,0.0227977014281193,0.010154070671911,12,12,1,0,0.00506087876727128,0.00175897454451798,0.00615300957895815
CHE,Europe,Western Europe,Switzerland,1985,214176.71875,0.861274123191834,0.967639207839966,300960.75,200398.875,6.45622396469116,46615.5994039151,31039.6411425585,0.0102263883951841,0.00400297492279078,0.000626704294881764,12,12,1,0,-0.00326255505294122,-0.0170357519608106,-0.00337435679807108
CHE,Europe,Western Europe,Switzerland,1990,255655.59375,0.839013397693634,0.964812517166138,347880.78125,242875.96875,6.67489004135132,52117.8295215141,36386.512323854,0.0225652021131488,0.0322971960407783,-0.000584928640838256,12,12,1,0,0.00907625866502352,0.011258469157177,-0.0045859897337911
CHE,Europe,Western Europe,Switzerland,1995,269419.90625,0.840606510639191,0.930784940719604,350155.125,257054.90625,7.01852512359619,49890.1291701276,36625.2028343939,-0.00869873249035202,0.00130854340483144,-0.00715538690133077,12,12,1,0,-0.0221876759384773,-0.0197301834787699,-0.0111564479942836
CHE,Europe,Western Europe,Switzerland,2000,314766.53125,0.885653495788574,0.96256685256958,392200.34375,293960.9375,7.16725015640259,54721.1741171951,41014.4659507107,0.0186574265371009,0.0228958213954995,0.00673765022879369,12,12,1,0,0.00516848308897559,0.00185709451189816,0.00273658913584085
CHE,Europe,Western Europe,Switzerland,2005,353189.9375,0.899431347846985,0.977197051048279,421952.625,338662.0625,7.41030788421631,56941.308187578,45701.4833649946,0.00798578292135055,0.0218770535758299,0.00302151573590725,12,12,1,0,-0.00550316052677476,0.000838326692228577,-0.000979545357045586
CHE,Europe,Western Europe,Switzerland,2010,441334.03125,0.913853824138641,1.00633347034454,469999.59375,436146.96875,7.83197116851807,60010.3835467683,55688.0202142682,0.0105546211484793,0.0403184395346397,0.00589338920154003,12,12,1,0,-0.00293432229964604,0.0192797126510383,0.00189232810858719
CHE,Europe,Western Europe,Switzerland,2015,531432.1875,0.954459130764008,1.00152087211609,510464.875,522778.1875,8.31976890563965,61355.6555223518,62835.6620753768,0.00444379351651514,0.0244455573444493,-0.000958296828866056,12,12,1,0,-0.00904514993161017,0.00340683046084797,-0.0049593579218189
CHL,Americas,Latin America and the Caribbean,Chile,1960,37290.95703125,0.708678007125855,1.05724799633026,44400.34765625,36668.703125,7.74348163604736,5733.899780889,4735.42843496913,,,,12,12,1,1,,,
CHL,Americas,Latin America and the Caribbean,Chile,1965,47434.921875,0.709537923336029,1.07938289642334,53422.87890625,45815.078125,8.68735694885254,6149.4973926801,5273.76489704978,0.0140932798389404,0.021768000692266,0.00415263507953934,12,12,1,1,-0.0110240387364014,-0.00752472158746954,0.00496389245701308
CHL,Americas,Latin America and the Caribbean,Chile,1970,62840.875,0.756271064281464,1.08946406841278,67194.109375,59757.21484375,9.56386470794678,7025.83227878237,6248.22879333464,0.0270028085627068,0.0344922268570496,0.0018610114047859,12,12,1,1,0.001885489987365,0.00519950457731399,0.00267226878225964
CHL,Americas,Latin America and the Caribbean,Chile,1975,55057.96484375,0.61861115694046,0.866182029247284,60060.68359375,53110.1796875,10.4355335235596,5755.40133699492,5089.35930947822,-0.0391058108745429,-0.0401989120641231,-0.0448331277338992,12,12,1,1,-0.0642231294498847,-0.0694916343438587,-0.0440218703564255
CHL,Americas,Latin America and the Caribbean,Chile,1980,76928.5546875,0.753477811813355,1.07086217403412,86396.2578125,74751.5234375,11.2662258148193,7668.60697030024,6635.01022136211,0.0590785528377325,0.0544735647297525,0.0433376552030775,12,12,1,1,0.0339612342623907,0.0251808424500169,0.0441489125805513
CHL,Americas,Latin America and the Caribbean,Chile,1985,71132.4765625,0.590820968151093,0.897770881652832,83215.2421875,68597.5078125,12.1810283660889,6831.54489806176,5631.5038230656,-0.0228516806588669,-0.0322647571664335,-0.0346464735312296,12,12,1,1,-0.0479689992342087,-0.0615574794461691,-0.0338352161537559
CHL,Americas,Latin America and the Caribbean,Chile,1990,98419.7265625,0.584796667098999,0.969221174716949,115238.640625,95448.078125,13.2421321868896,8702.42337099548,7207.90857377925,0.0496010492308212,0.0505989857863536,0.0154334733852541,12,12,1,1,0.0244837306554794,0.021306263506618,0.0162447307627279
CHL,Americas,Latin America and the Caribbean,Chile,1995,157499.609375,0.717695236206055,1.17678725719452,174781.453125,154009.078125,14.296612739563,12225.375080723,10772.4172802702,0.0703465089780584,0.0836793049358218,0.0395730509279124,12,12,1,1,0.0452291904027166,0.0543865826560862,0.0403843083053862
CHL,Americas,Latin America and the Caribbean,Chile,2000,165888.609375,0.608537912368774,1.15727472305298,214238.59375,161457.671875,15.2627544403076,14036.692694486,10578.5408856873,0.0280175288391031,-0.00362569270118007,-0.00333845444106207,12,12,1,1,0.00290021026376137,-0.0329184149809156,-0.00252719706358832
CHL,Americas,Latin America and the Caribbean,Chile,2005,214533.359375,0.638392329216003,1.11862075328827,266848.96875,212253.6875,16.1470642089844,16526.1601301816,13145.0327287297,0.0331929471627859,0.0444007633260499,-0.00677125268873702,12,12,1,1,0.00807562858744411,0.0151080410463144,-0.00595999531126327
CHL,Americas,Latin America and the Caribbean,Chile,2010,308626.59375,0.683172464370728,0.997650921344757,321033.6875,307459.75,16.9933547973633,18891.7192236704,18092.9400737108,0.0271169711129506,0.0659810753176213,-0.0226296787860917,12,12,1,1,0.00199965253760888,0.0366883530378857,-0.0218184214086179
CHL,Americas,Latin America and the Caribbean,Chile,2015,398949.15625,0.723762094974518,0.992361307144165,388634.125,396518.09375,17.7626800537109,21879.2504185655,22323.1005991779,0.0297983492990703,0.0429153853639133,-0.00106266997176085,12,12,1,1,0.00468103072372857,0.0136226630841777,-0.000251412594287111
CHN,Asia,Eastern Asia,China,1960,663806.25,0.451900690793991,0.635934293270111,533192.875,663363.75,654.138427734375,815.107097203763,1014.10301225931,,,,12,12,1,0,,,
CHN,Asia,Eastern Asia,China,1965,890736.75,0.509335875511169,0.718148052692413,677040.375,889509.4375,719.371154785156,941.155856050694,1236.50973712681,0.0291753477920675,0.0404545016842599,0.0246141480129267,12,12,1,0,-0.0220669588245489,-0.00580578493447112,0.0156328007405546
CHN,Asia,Eastern Asia,China,1970,1158040.5,0.507269740104675,0.706903636455536,864557.0625,1149885.125,824.788452148438,1048.21673999917,1394.15764370214,0.0217812016936503,0.0242898488787726,-0.00315130257383667,12,12,1,0,-0.0294611049229661,-0.0219704377399584,-0.0121326498462088
CHN,Asia,Eastern Asia,China,1975,1447697.25,0.444833338260651,0.617968499660492,1104343.625,1443767.625,920.945068359375,1199.14168927289,1567.70221656327,0.0272682894318863,0.0237415677769794,-0.0265330209119525,12,12,1,0,-0.0239740171847301,-0.0225187188417516,-0.0355143681843247
CHN,Asia,Eastern Asia,China,1980,1822274.125,0.397972524166107,0.556690394878388,1431499.25,1813446.5,993.877319335938,1440.3178562888,1824.61805367654,0.0373315060906529,0.0308172535733029,-0.0206690540412375,12,12,1,0,-0.0139108005259634,-0.0154430330454281,-0.0296504013136097
CHN,Asia,Eastern Asia,China,1985,2638193.5,0.43968877196312,0.623040497303009,2081403.5,2617153.75,1070.86340332031,1943.6685328366,2443.96600153229,0.0617756755234764,0.0601922823842374,0.0227759556523208,12,12,1,0,0.01053336890686,0.0139319957655063,0.0137946083799487
CHN,Asia,Eastern Asia,China,1990,2932994.5,0.379781872034073,0.617400884628296,2559836,2897289.75,1172.44519042969,2183.33105964796,2471.1515503238,0.0235274107819166,0.00221487451521352,-0.00181694245311026,12,12,1,0,-0.0277148958346998,-0.0440454121035175,-0.0107982897254824
CHN,Asia,Eastern Asia,China,1995,4159429,0.413986295461655,0.715362906455994,3844350.5,4141247.5,1239.94006347656,3100.43252350533,3339.87716179499,0.0726561774031715,0.0621019903726432,0.0298923540016702,12,12,1,0,0.0214138707865552,0.0158417037539122,0.0209110067292981
CHN,Asia,Eastern Asia,China,2000,5330050,0.363040745258331,0.69631952047348,5042128.5,5271819.5,1283.19897460938,3929.34268166393,4108.34142195665,0.0485267733801991,0.0422867259499384,-0.00538173415618548,12,12,1,0,-0.00271553323641733,-0.00397356066879259,-0.0143630814285576
CHN,Asia,Eastern Asia,China,2005,8339990,0.395934224128723,0.793376266956329,7864689.5,8048983,1321.62353515625,5950.77894029043,6090.2237179428,0.086552667502501,0.0819155021568738,0.0264413209901091,12,12,1,0,0.0353103608858846,0.0356552155381428,0.017459973717737
CHN,Asia,Eastern Asia,China,2010,12793191,0.415134817361832,0.984929323196411,12990000,12696429,1359.75512695313,9553.19067566774,9337.29077267725,0.0992967037583252,0.0892248160859626,0.04420356719812,12,12,1,0,0.0480543971417088,0.0429645294672315,0.0352222199257479
CHN,Asia,Eastern Asia,China,2015,16392620,0.385325103998184,1.02709662914276,17506840,16777536,1397.02856445313,12531.4832104762,12009.4437772414,0.0557736194249334,0.0516237894278575,0.00841952827726922,12,12,1,0,0.00453131280831703,0.00536350280912648,-0.000561818995102931
COL,Americas,Latin America and the Caribbean,Colombia,1960,56533.84765625,0.514565348625183,0.944980621337891,66659.1796875,57017.4921875,16.422872543335,4058.92327981032,3471.83429920973,,,,12,12,1,1,,,
COL,Americas,Latin America and the Caribbean,Colombia,1965,70041.6328125,0.494293123483658,0.987200140953064,83058.734375,71015.5,19.1956996917725,4326.9448735229,3699.55256335033,0.0128709233136965,0.0127868236989657,0.00877999505400506,12,12,1,1,-0.00904220983884363,-0.0111596548456276,0.00749414841407566
COL,Americas,Latin America and the Caribbean,Colombia,1970,94496.40625,0.536567032337189,1.05778825283051,110773.890625,95590.2109375,22.0612144470215,5021.20546858452,4332.95325454786,0.0302089681910875,0.0321123157090029,0.0139083652108589,12,12,1,1,0.00829583503854736,0.00816583716440958,0.0126225185709295
COL,Americas,Latin America and the Caribbean,Colombia,1975,145803.859375,0.711537599563599,1.08777010440826,145938.125,147568.484375,24.7569732666016,5894.82904183922,5960.68359350202,0.0326012448320869,0.0658655194119697,0.00560558295337943,12,12,1,1,0.0106881116795468,0.0419190408673764,0.00431973631345002
COL,Americas,Latin America and the Caribbean,Colombia,1980,190622.390625,0.835853517055512,1.11199748516083,189404.203125,192873.5625,27.7378997802734,6828.35415173358,6953.43065004393,0.0298381228656381,0.0312895371850952,0.0044153408732186,12,12,1,1,0.00792498971309796,0.00734305864050192,0.00312949423328919
COL,Americas,Latin America and the Caribbean,Colombia,1985,196514.078125,0.697034657001495,1.03648340702057,211665.90625,197482.875,31.0116882324219,6825.35902797801,6368.01432801511,-8.7741477031944e-05,-0.0174356995124018,-0.01396641001267,12,12,1,1,-0.0220008746295721,-0.041382178056995,-0.0152522566525994
COL,Americas,Latin America and the Caribbean,Colombia,1990,232373.234375,0.651645481586456,1.07233774662018,264873.375,231335.578125,34.2715644836426,7728.66307654035,6750.07346791576,0.025169731006965,0.0117213004084027,0.00682466885041255,12,12,1,1,0.00325659785442478,-0.0122251781361906,0.00553882221048315
COL,Americas,Latin America and the Caribbean,Colombia,1995,285742.125,0.606610298156738,1.0441335439682,328705.59375,286441.9375,37.4419784545898,8779.0658324495,7650.28850832231,0.0258143879402635,0.0253540774301759,-0.00531655248503737,12,12,1,1,0.0039012547877233,0.00140759888558265,-0.00660239912496678
COL,Americas,Latin America and the Caribbean,Colombia,2000,278078.78125,0.482876807451248,0.951815843582153,344055.03125,279776.5,40.4039573669434,8515.3795239743,6924.48260597612,-0.00608066157602294,-0.0197385969287827,-0.0183438849473384,12,12,1,1,-0.0279937947285631,-0.0436850754733759,-0.0196297315872678
COL,Americas,Latin America and the Caribbean,Colombia,2005,331683.90625,0.476374059915543,0.97758424282074,410984.5625,330388.4375,43.2856330871582,9494.71067391941,7632.75049794797,0.0220109414132146,0.0196678998827389,0.0053568761447067,12,12,1,1,9.78082606744035e-05,-0.00427857866185441,0.0040710295047773
COL,Americas,Latin America and the Caribbean,Colombia,2010,486771.1875,0.567469716072083,0.985237002372742,513010.625,488407.90625,45.918098449707,11172.296813682,10636.5011344044,0.033075699422245,0.0686206073756106,0.00156076747486256,12,12,1,1,0.0111625662697048,0.0446741288310173,0.00027492083493315
COL,Americas,Latin America and the Caribbean,Colombia,2015,610181.375,0.561638295650482,1.01172244548798,641883.375,603890.1875,48.2286987304688,13309.1580717787,12521.3867136434,0.0356228487457997,0.033167479329749,0.0053195639228254,12,12,1,1,0.0137097155932595,0.00922100078515567,0.00403371728289599
CRI,Americas,Latin America and the Caribbean,Costa Rica,1960,5885.7900390625,0.836417853832245,0.928583323955536,5755.80029296875,6094.3798828125,1.32952737808228,4329.20779809061,4583.86941350775,,,,12,12,1,1,,,
CRI,Americas,Latin America and the Caribbean,Costa Rica,1965,7787.0029296875,0.84026700258255,0.976262927055359,7567.05615234375,7915.2685546875,1.58475708961487,4774.89970035895,4994.62574205053,0.0197909751449001,0.0173119425896267,0.0100646766495729,12,12,1,1,-0.00185008852042896,-0.00327706690962057,0.00813766635968508
CRI,Americas,Latin America and the Caribbean,Costa Rica,1970,10716.2158203125,0.966207981109619,1.0989294052124,10422.19921875,10760.783203125,1.84886598587036,5637.07661799171,5820.20724344675,0.033755746767991,0.0310675042537809,0.0239543595287874,12,12,1,1,0.0121146831026619,0.0104784947545337,0.0220273492388996
CRI,Americas,Latin America and the Caribbean,Costa Rica,1975,13395.654296875,0.889142513275147,1.06644117832184,13972.9267578125,13795.9482421875,2.09740710258484,6662.00030532571,6577.62063701673,0.0339752472015518,0.024769225036545,-0.00598389165969515,12,12,1,1,0.0123341835362227,0.00418021553729778,-0.00791090194958296
CRI,Americas,Latin America and the Caribbean,Costa Rica,1980,17650.388671875,0.86053341627121,1.00477337837219,18039.716796875,18431.94140625,2.38930988311768,7550.17878774937,7714.33690392608,0.0253461794046554,0.0323951506724502,-0.0118423372746116,12,12,1,1,0.00370511573932635,0.011806141173203,-0.0137693475644994
CRI,Americas,Latin America and the Caribbean,Costa Rica,1985,18317.408203125,0.753659605979919,0.882442176342011,18295.876953125,18822.8984375,2.73023295402527,6701.2146074022,6894.24629856174,-0.0235741731962743,-0.0222279050411598,-0.0256306203650745,12,12,1,1,-0.0452152368616034,-0.042816914540407,-0.0275576306549623
CRI,Americas,Latin America and the Caribbean,Costa Rica,1990,23165.2578125,0.727522253990173,0.886324644088745,22893.685546875,23534.509765625,3.09599494934082,7394.61333803189,7601.5982424764,0.019887781023358,0.0197263074448637,0.000878392528802729,12,12,1,1,-0.00175328264197112,-0.000862702054383515,-0.00104861776108508
CRI,Americas,Latin America and the Caribbean,Costa Rica,1995,30562.572265625,0.730100750923157,0.914420664310455,29783.998046875,30874.095703125,3.51092600822449,8483.23148283523,8793.71870292942,0.0278486495101242,0.0295644333121865,0.00626100104833505,12,12,1,1,0.00620758584479512,0.00897542381293929,0.00433399075844723
CRI,Americas,Latin America and the Caribbean,Costa Rica,2000,36418.6484375,0.630025804042816,0.888258218765259,36745.70703125,36736.171875,3.92544293403626,9360.90720174271,9358.47813668935,0.0198852818029249,0.012526811796826,-0.00578882448544071,12,12,1,1,-0.00175578186240417,-0.00806219770242119,-0.00771583477532853
CRI,Americas,Latin America and the Caribbean,Costa Rica,2005,44078.59765625,0.576637208461762,0.863343358039856,44381.48828125,44703.3984375,4.24784088134766,10448.0110062808,10523.7930718623,0.0222170872690257,0.023748819519529,-0.00567384460481091,12,12,1,1,0.000576023603696615,0.00315981002028179,-0.00760085489469872
CRI,Americas,Latin America and the Caribbean,Costa Rica,2010,55523.78515625,0.621057331562042,0.97861111164093,55993.80078125,55029.66796875,4.54527997970581,12319.1092806728,12106.9919156689,0.0334968023929108,0.0284253909852161,0.0253811233792562,12,12,1,1,0.0118557387275817,0.00783638148596891,0.0234541130893684
CRI,Americas,Latin America and the Caribbean,Costa Rica,2015,68618.6484375,0.652340531349182,1.02637851238251,67149.65625,67208.765625,4.80785179138184,13966.6651892987,13978.9595314633,0.0254221229974525,0.029171423921855,0.00957707844364442,12,12,1,1,0.0037810593321234,0.0085824144226078,0.0076500681537566
CYP,Asia,Western Asia,Cyprus,1960,2195.10131835938,0.422678798437119,0.394489675760269,2040.95056152344,2213.12817382813,0.572087287902832,3567.55097461646,3868.5148588794,,,,12,12,1,0,,,
CYP,Asia,Western Asia,Cyprus,1965,3290.40478515625,0.520474135875702,0.472010850906372,2810.58813476563,3278.83251953125,0.589858889579773,4764.8483127345,5558.67272233051,0.0595849436168958,0.0751903728814403,0.0365333220538462,12,12,1,0,0.0226935239522671,0.0378918825010472,0.0195584920459531
CYP,Asia,Western Asia,Cyprus,1970,4798.32958984375,0.646093726158142,0.582715332508087,4055.70922851563,4678.30712890625,0.61362099647522,6609.4694474481,7624.09884241172,0.0676367238934925,0.0652302298164209,0.04303982918563,12,12,1,0,0.0307453042288638,0.0279317394360278,0.0260649991777369
CYP,Asia,Western Asia,Cyprus,1975,3262.83129882813,0.451336205005646,0.492544144392014,3379.994140625,3222.78149414063,0.50220000743866,6730.3745331741,6417.32665552433,0.00363206158609319,-0.0338754330072844,-0.0330639705711626,12,12,1,0,-0.0332593580785355,-0.0711739233876774,-0.0500388005790557
CYP,Asia,Western Asia,Cyprus,1980,6868.7216796875,0.753343224525452,0.660786867141724,5783.1005859375,7071.912109375,0.508599996566773,11370.626474588,13904.664091846,0.110577913190786,0.167242980997198,0.0605307088844385,12,12,1,0,0.0736864935261573,0.129944490616805,0.0435558788765454
CYP,Asia,Western Asia,Cyprus,1985,8899.287109375,0.774505853652954,0.699397802352905,7600.77685546875,8836.7841796875,0.541100025177002,14046.8979889299,16331.147234371,0.04317989180301,0.0326930126072051,0.0114224100984839,12,12,1,0,0.00628847213838127,-0.00460547777318796,-0.00555241990940919
CYP,Asia,Western Asia,Cyprus,1990,12225.908203125,0.833510637283325,0.803776383399963,10650.7373046875,11914.900390625,0.57940000295639,18382.3563174699,20564.2049185868,0.0552713569335186,0.0471744702670467,0.0282108814493494,12,12,1,0,0.0183799372688899,0.00987597988665359,0.0112360514414563
CYP,Asia,Western Asia,Cyprus,1995,14172.9248046875,0.807675778865814,0.875992596149445,13738.927734375,13829.5380859375,0.650699973106384,21114.0745385105,21253.3251229695,0.0280971945711133,0.00661406102010487,0.0173562062656591,12,12,1,0,-0.00879422509351543,-0.0306844293602882,0.000381376257766072
